Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-06-29,jifi5VM4ru,ewEcdHovom,kzvupF8Kpc,Hanging Leg Raise,10,0.0,fake_id_898
2021-02-19,bTqi2EzXG5,9fptvki4pW,rBdlIfaN9C,Barbell Hip Thrust,8,52.16318458509857,fake_id_896
2021-10-03,E4UGk2JUM7,s5tzCNPRXw,Ip3gb92wFY,Lunge Jump,17,0.0,fake_id_877
2021-10-07,i4rfokxhEO,k3yxx2a6oz,B6ZACuvIaw,Seated Machine Calf Press,15,40.82336184920758,fake_id_887
2021-04-17,wmlr0F5HLa,dFycDkJyHe,5xXJOyw2tO,Dumbbell Shoulder Raise,13,4.535929094356398,fake_id_845
2021-11-18,ARGw7P7gen,erjFOF21dc,3IEFZVfK5t,Reverse Barbell Curl,12,29.483539113316585,fake_id_838
2021-02-09,UkcBxqjRcA,WoEeZr6Uwx,NdVb1FunRT,Single Arm Lat Pulldown,10,18.14371637742559,fake_id_889
2021-12-07,9DhtsIrMIi,58REE5sJU1,zISLfLwsdd,Russian Twist,18,9.071858188712795,fake_id_847
2021-04-29,iOW6daC5D5,k3yxx2a6oz,LJeDAqluNi,Seated Machine Calf Press,12,63.50300732098956,fake_id_890
2021-06-02,H6mB65dSJ3,DhkjvJNsNR,FDqSWhYRDR,Sit Up,10,0.0,fake_id_841
2021-11-15,TIF2noOYbh,G1mxtZtEs5,u7sGiaYPJP,Back Squat,6,43.091326396385774,fake_id_842
2021-03-03,sZSV631t5e,EAjKaB5zWy,DZVjBUZ6Ey,Dumbbell Kickbacks,10,9.071858188712795,fake_id_857
2021-11-17,mlTeDxTEf0,EAjKaB5zWy,2jLowrOYAm,Dumbbell Kickbacks,10,10.0,fake_id_879
2021-01-20,pyvUXuggnq,58REE5sJU1,9x2x3xoOqG,Russian Twist,15,5.669911367945497,fake_id_873
2021-08-05,f4JV2836SY,r4bOO0fDTv,ffIXr4mjMT,Plank,0,0.0,fake_id_858
2021-11-25,ZcCuq6gkVg,djuvlRHUvb,LXhMyFJOSv,Dumbbell Rear Delt Raise,16,4.535929094356398,fake_id_886
2021-08-22,UnEocsRlJN,243X43p1XP,bIoZyP6OJq,Seated Leg Curl,12,63.50300732098956,fake_id_850
2021-05-16,1eEEF3q2F8,9ykyHFs36M,zpDBSwWIdN,Clean,5,40.0,fake_id_867
2021-06-02,wjysVjBIql,Yw1aA3soIp,g3fXUtewPq,Dumbbell Sumo Squat,12,22.67964547178199,fake_id_869
2021-01-21,DIZmtxm0yW,aIzmfLklht,2ZLAVDpXYy,Dumbbell Step Up,11,9.071858188712795,fake_id_838
2021-02-04,u6OMWHzgZP,ACSgVaipTW,MQfZC6A1uh,Dumbbell Squeeze Press,10,13.607787283069193,fake_id_836
2021-01-30,HwDOkEEs4G,iQzrqsifIr,TANeJItoxv,Lateral Step Up,8,0.0,fake_id_865
2021-09-27,FPWvGGHzL5,N6zu9IJNBz,DsqjBLuz9W,Leg Raise,10,0.0,fake_id_891
2021-02-23,MbXefIZvOH,nNMm3ywt6H,wivGojU5xP,Pike Push Up,14,0.0,fake_id_877
2021-11-18,ZLc2PGyGTp,9fptvki4pW,PSlhhN93Or,Barbell Hip Thrust,10,156.4895537552957,fake_id_887
2021-11-29,zUjAIHJTR3,DdtF1OFcuQ,3O1VZHoZNx,Tricep Push Up,10,0.0,fake_id_863
2021-08-01,AmvGWgglRE,N6zu9IJNBz,WHbe09xXTX,Leg Raise,8,0.0,fake_id_870
2021-05-05,NfrBrWuFgH,9VAkz3bNl4,dCxHEZDeCt,Decline Push Up,5,0.0,fake_id_857
2021-09-20,FyJsEAxVOs,AF7Qq7XK2r,ZOkqgAVI4L,Air Squats,4,0.0,fake_id_875
2021-04-01,xjsNVzEL43,DdtF1OFcuQ,mlxr2gQ4kS,Tricep Push Up,10,0.0,fake_id_844
2021-03-30,f3DUudAAmL,aIzmfLklht,bqZcF82xlB,Dumbbell Step Up,14,4.535929094356398,fake_id_848
2021-05-12,BJGevYtyUb,djuvlRHUvb,CaahCEHpCT,Dumbbell Rear Delt Raise,6,15.87575183024739,fake_id_835
2021-08-24,aHkl0iir86,BN1DjSE1Zi,9CUUUpKf1x,Romanian Deadlift,10,20.41168092460379,fake_id_888
2021-05-24,ST1ptCbS7P,xPS7RzoOGm,uXQ2vqBD3H,Bent Over Barbell Row,8,27.0,fake_id_876
2021-08-18,AFoGNAD1to,QFhUumXlvb,ImrLmJgYQ3,Reverse Grip Barbell Bent Over Row,12,18.14371637742559,fake_id_848
2021-10-31,r2r9EQnTYR,tTFy5YOe7N,chVWcN6LGR,Single Arm Overhead Press,17,7.937875915123695,fake_id_863
2021-05-11,VaOhyIxSF7,4IMiKZHvCG,kgI4ACOpKZ,Shotgun Row,10,18.14371637742559,fake_id_872
2021-08-21,kh8qfag7l0,dldAGWTRYw,ZWlZHMzEGv,Forward Stability Ball Plank,0,0.0,fake_id_845
2021-11-08,KQT58CGIMW,DhkjvJNsNR,sPlakQAFX2,Sit Up,12,0.0,fake_id_851
2021-05-26,JleyKS7Wgi,1sQqqUqJyp,ZxrTY2jiad,Frog Pump,9,0.0,fake_id_863
2021-04-10,C1Yr0GRayP,58REE5sJU1,fd0nIpeNbz,Russian Twist,15,2.267964547178199,fake_id_861
2021-01-25,M4VlyO6w6g,BN1DjSE1Zi,Fiked806Sw,Romanian Deadlift,12,31.75150366049478,fake_id_842
2021-06-06,BOjgDVMd0x,dFycDkJyHe,wBaWC9NLDx,Dumbbell Shoulder Raise,2,8.5,fake_id_885
2021-07-24,44O209626D,dFycDkJyHe,ovw9udPvUm,Dumbbell Shoulder Raise,12,9.071858188712795,fake_id_866
2021-04-29,rf9jV6k8FG,Yw1aA3soIp,DygMGMtv7v,Dumbbell Sumo Squat,11,9.071858188712795,fake_id_851
2021-07-03,PSB5FyF63B,DhkjvJNsNR,GsRGreiDF3,Sit Up,10,0.0,fake_id_841
2021-12-16,j04SFtmk8z,nNMm3ywt6H,TGRZJ9MmhO,Pike Push Up,10,0.0,fake_id_859
2021-04-07,THnGwZOUjl,EAjKaB5zWy,xUSNg7l3UI,Dumbbell Kickbacks,6,3.628743275485118,fake_id_862
2021-04-06,EGMy2g0t99,wNarovWdLy,efC0JZJsX0,Cable Crunch,12,42.1841405775145,fake_id_903
2021-03-23,CmV44eqAvU,N6zu9IJNBz,JtEAIEpr7H,Leg Raise,10,0.0,fake_id_846
2021-08-16,uRiq0p5Pv5,otjt26R0oL,jzuNfH1jZ8,Barbell Shoulder Press,9,13.607787283069193,fake_id_848
2021-01-15,QT90hPaR3J,djuvlRHUvb,R08LSECPCQ,Dumbbell Rear Delt Raise,8,9.0,fake_id_837
2021-12-17,XYZorlJPvy,xPS7RzoOGm,tT9Hppwfvf,Bent Over Barbell Row,10,61.235042773811365,fake_id_846
2021-08-25,hhvtxzJaDV,G1mxtZtEs5,7DmUBvW444,Back Squat,10,52.16318458509857,fake_id_834
2021-01-22,u7HFDtkCuY,k3yxx2a6oz,kOokwdVp9Q,Seated Machine Calf Press,10,113.39822735890993,fake_id_850
2021-02-05,ha4xcKAZjT,DhkjvJNsNR,699z9OzC19,Sit Up,18,0.0,fake_id_835
2021-01-17,JeL4iw3DTg,N6zu9IJNBz,pGsY3lS5eZ,Leg Raise,12,0.0,fake_id_853
2021-03-12,5rGVjqtSp7,9ykyHFs36M,hTxo2EmAMV,Clean,3,25.0,fake_id_867
2021-05-05,Ii1I7nFpdr,G1mxtZtEs5,5XOWtVXSOC,Back Squat,8,74.84283005688056,fake_id_864
2021-01-13,8z15cXTHlL,crpeAKEXTd,rwymoYCvH3,TRX Atomic Push Up,7,0.0,fake_id_854
2021-12-20,ie1jV6fnJE,58REE5sJU1,KdV0wfs74t,Russian Twist,11,6.350300732098956,fake_id_851
2021-04-07,hjNmJDEv50,3GvUTFN8up,LMAProX6KE,Calf Raise,10,61.235042773811365,fake_id_864
2021-04-20,atcqIusMit,KVt5QRq9Hx,5eRxETNLDR,Side Laterals to Front Raise,15,2.267964547178199,fake_id_861
2021-11-29,zUjAIHJTR3,DdtF1OFcuQ,AxNYOnOR1c,Tricep Push Up,10,0.0,fake_id_863
2021-07-15,Vdb26XJDTc,UQBXLgsfXN,FiMbEa4xGs,Dumbbell Shrug,5,13.607787283069193,fake_id_851
2021-03-24,MfxAMloKbu,dFycDkJyHe,P7dE6u0Hxa,Dumbbell Shoulder Raise,16,4.535929094356398,fake_id_863
2021-04-27,f2tTZi4Y2R,dFycDkJyHe,WMyTdz6Xku,Dumbbell Shoulder Raise,7,9.071858188712795,fake_id_851
2021-06-09,ITDSfyzYhr,xPS7RzoOGm,rCfobisewJ,Bent Over Barbell Row,6,22.67964547178199,fake_id_848
2022-01-01,qRPZeb8Zh8,Yw1aA3soIp,RTXKnF0ejs,Dumbbell Sumo Squat,11,9.071858188712795,fake_id_836
2021-03-25,K8pvIeplJp,UThEK7cf4f,6qxbGcAtHh,Machine Fly,10,33.565875298237344,fake_id_890
2021-04-05,Hf7Hg9ZhW7,fxXbcxfkLt,38EFV2eZLN,Exercise Ball Crunch,32,0.0,fake_id_835
2021-10-19,8Twp3fzeTx,zJlvUiMLou,1ErE4RfdWO,Barbell Incline Bench Press,9,40.0,fake_id_837
2021-05-07,cSIxMNgCnf,r4bOO0fDTv,HJEwoerRBG,Plank,0,0.0,fake_id_854
2021-09-28,WaBdGAkCwv,xPS7RzoOGm,N917RgQwfB,Bent Over Barbell Row,5,40.0,fake_id_837
2021-06-24,ulTN04jT4S,AF7Qq7XK2r,NW38eARNEj,Air Squats,13,0.0,fake_id_862
2021-10-21,J7XO1GBORJ,jJmv4Zv028,YF20IdIaGM,Overhead Weighted Sit Up,7,10.0,fake_id_879
2021-06-16,2DQP7ERXVl,erjFOF21dc,gM99gh4DFb,Reverse Barbell Curl,10,24.947610018960187,fake_id_865
2021-06-22,tBJNAvgvrG,r4bOO0fDTv,CWwndOZzsq,Plank,0,0.0,fake_id_897
2021-04-04,ykASS9TO7J,G1mxtZtEs5,mYVKkQzqdB,Back Squat,12,52.16318458509857,fake_id_890
2021-02-24,2cQxqodJpC,06kzIMnTzR,K9GJevGf3R,Oblique Crunch,10,0.0,fake_id_846
2021-02-23,FN1hiqJScZ,58REE5sJU1,UkSAEecCNZ,Russian Twist,18,2.267964547178199,fake_id_894
2021-07-18,cvYXDqInhN,wNarovWdLy,UCCmdryALb,Cable Crunch,15,19.27769865101469,fake_id_834
2021-03-30,A1FSERG7HL,KVt5QRq9Hx,6N8BrEEvs3,Side Laterals to Front Raise,14,4.535929094356398,fake_id_838
2021-06-07,pCg8V5VUDZ,G1mxtZtEs5,WSm0wGBxBA,Back Squat,4,83.91468824559335,fake_id_859
2021-04-03,ERtudn8lMG,9q2Cdgm0FM,gpXwxyxteo,Machine Leg Press,12,108.86229826455354,fake_id_887
2021-03-02,cWY33Z5ndC,erjFOF21dc,oCipGfUvj7,Reverse Barbell Curl,12,22.67964547178199,fake_id_852
2021-02-20,Bu8XqWjTpE,58REE5sJU1,0wCXBGs4lH,Russian Twist,15,10.0,fake_id_880
2021-10-25,3gc5X1D6eX,fxXbcxfkLt,hHLWQ0j76V,Exercise Ball Crunch,50,0.0,fake_id_847
2021-06-07,h5yYWfwoNo,AF7Qq7XK2r,MeFIDydNHV,Air Squats,9,15.87575183024739,fake_id_847
2021-06-14,noXrHlcDzb,GbK7ZSbRC6,LBjxC3AuMM,Kettlebell Sumo High Pull,7,18.0,fake_id_858
2021-12-09,F8to0VGJh5,DhkjvJNsNR,RyRuwGn8ZL,Sit Up,11,0.0,fake_id_851
2021-02-27,RDoo2GwzeE,7wof3tzAVY,2emWnaQaTF,Smith Machine Stiff-Legged Deadlift,10,60.0,fake_id_880
2021-02-08,J3bJsX1Fup,qfkBJ4A5eQ,mAqNXIJjag,Dead Bug,8,0.0,fake_id_862
2021-05-24,GnswpCEmB6,EAjKaB5zWy,BtUs0uDyn9,Dumbbell Kickbacks,8,10.205840462301895,fake_id_901
2021-09-26,Ua8wjT2Aqr,DhkjvJNsNR,wSnVgmRyMQ,Sit Up,9,0.0,fake_id_888
2021-03-09,ahHLdo8jVX,UThEK7cf4f,cJtuYnyqEV,Machine Fly,10,54.43114913227677,fake_id_887
2021-11-11,YLqNM1V9Od,wNImc4b4MY,lRvxRIT68D,Leg Curl,10,50.0,fake_id_837
2021-08-10,4HOBHgaW3c,wNarovWdLy,jFs0aRl3Gi,Cable Crunch,15,25.0,fake_id_858
2021-08-04,LlIU98v9Is,DdtF1OFcuQ,icdnxAIUmR,Tricep Push Up,14,0.0,fake_id_842
2021-07-17,ABYevjcg3D,UThEK7cf4f,2jjbnSXTmF,Machine Fly,15,45.35929094356398,fake_id_887
2021-06-23,vm5q4YB7yz,fxXbcxfkLt,g7vjQyk3e7,Exercise Ball Crunch,12,0.0,fake_id_875
2021-07-15,itzX2zN41B,58REE5sJU1,H4Mb53Cpdl,Russian Twist,18,9.071858188712795,fake_id_838
2021-03-26,qcJWMPRsRF,qfkBJ4A5eQ,GaK6WeCdtI,Dead Bug,8,0.0,fake_id_881
2021-07-31,0cFPdp9aLZ,dFycDkJyHe,FmxJjOKIcL,Dumbbell Shoulder Raise,14,4.535929094356398,fake_id_845
2021-05-05,KgfjkcwPED,9VAkz3bNl4,YTolMNJvcK,Decline Push Up,25,0.0,fake_id_877
2021-05-22,7DQLPCOMEh,uHBREgyju0,b62giR5TBg,Step Up,10,0.0,fake_id_865
2021-11-29,d2EOqXgGF5,9q2Cdgm0FM,uzdejiySA1,Machine Leg Press,8,61.235042773811365,fake_id_878
2021-04-17,Y1hpNhoE1s,GbK7ZSbRC6,ITzSCNG77N,Kettlebell Sumo High Pull,7,22.67964547178199,fake_id_835
2021-02-21,urQqs2fOUl,wNarovWdLy,wA4oRV9OpW,Cable Crunch,15,54.0,fake_id_885
2021-06-12,CL5qIG3Ney,EAjKaB5zWy,uGxUzv9CuP,Dumbbell Kickbacks,8,7.5,fake_id_885
2021-06-11,fcWqHiDQb5,fxXbcxfkLt,vjCDfHOK9Q,Exercise Ball Crunch,12,0.0,fake_id_837
2021-02-12,l3TMEpjeFo,k4ivWt2zuv,QNYwEEku3e,Barbell Glute Bridge,10,74.84283005688056,fake_id_896
2021-03-10,q4HUU2THmF,N6zu9IJNBz,fazP68SxC9,Leg Raise,25,0.0,fake_id_858
2021-07-08,JNxBDp1SAt,dldAGWTRYw,gobOcBcbSu,Forward Stability Ball Plank,0,0.0,fake_id_858
2021-06-16,VfHAgqqEfp,xPS7RzoOGm,zybyqg0yzo,Bent Over Barbell Row,10,52.16318458509857,fake_id_901
2021-08-05,oVHsJ6colB,nNMm3ywt6H,vbwaE40d7q,Pike Push Up,20,0.0,fake_id_839
2021-09-24,pLQA7eIvRF,QFhUumXlvb,Yp7soZ71wb,Reverse Grip Barbell Bent Over Row,15,15.87575183024739,fake_id_895
2021-04-23,CTuJDys0UI,uHBREgyju0,kULI7LTStb,Step Up,5,0.0,fake_id_853
2021-06-14,1hSZSC1RG4,otjt26R0oL,r8CxpQWyeH,Barbell Shoulder Press,15,34.01946820767298,fake_id_838
2022-01-05,c6n8ZQf7h6,djuvlRHUvb,L4CUmW7GNf,Dumbbell Rear Delt Raise,17,4.535929094356398,fake_id_848
2021-05-21,xdAcEA9IDx,uHBREgyju0,W0RU4bMNXD,Step Up,8,0.0,fake_id_858
2022-01-04,8DYpW05ix6,j9nla5kTfn,MSrjuDeQHa,Kettlebell Hang Clean,10,6.0,fake_id_854
2021-01-12,TuL1hflE12,N6zu9IJNBz,NxqgiqArNF,Leg Raise,18,0.0,fake_id_900
2021-09-22,lmTwFzR13Q,O0VUqHDOIO,QeqK0oFXhM,TRX Swimmer Pull,6,0.0,fake_id_847
2021-06-30,9HA1fGKbfl,4IMiKZHvCG,7LIe5Jr0Dw,Shotgun Row,15,13.607787283069193,fake_id_853
2021-10-20,6ruEnGFZGz,3GvUTFN8up,q9QvlLMpFQ,Calf Raise,20,0.0,fake_id_886
2021-03-14,7iFo4VVqXf,wNarovWdLy,5I64HgHU3P,Cable Crunch,15,36.28743275485118,fake_id_871
2021-05-10,HSJCf0gsoS,9VAkz3bNl4,5nwbWIWrgX,Decline Push Up,21,0.0,fake_id_835
2021-01-30,btUbHxE2tv,DhkjvJNsNR,GYMEUKrsFF,Sit Up,18,0.0,fake_id_838
2021-07-17,qzs8zMFAU9,EAjKaB5zWy,HXwD2ym0ox,Dumbbell Kickbacks,11,4.535929094356398,fake_id_848
2021-03-24,jxQ54xt5F2,ACSgVaipTW,ySS6oGHCPK,Dumbbell Squeeze Press,15,11.339822735890994,fake_id_847
2021-11-01,a1JcVdLdx4,r4bOO0fDTv,iFolJpAUs1,Plank,0,0.0,fake_id_846
2021-09-26,19DCExGgMw,ewEcdHovom,vThCaBgems,Hanging Leg Raise,12,0.0,fake_id_838
2021-07-30,IWjRpL2c5K,oDI8CKhqJi,bPjbVjfuYq,Single Arm Preacher Curl,13,6.8038936415345965,fake_id_857
2021-04-01,AbR33s5cVX,UThEK7cf4f,BRwHQTGWVl,Machine Fly,15,52.16318458509857,fake_id_836
2021-07-21,2oC5HhBi0f,djuvlRHUvb,tsowKE6okT,Dumbbell Rear Delt Raise,7,12.473805009480094,fake_id_853
2021-07-08,Q7Bg5xHTcR,HpJxPvuCBP,QIpVhZc4yE,Dumbbell Clean,14,9.071858188712795,fake_id_863
2021-12-16,Y7CnNgsIeU,BTmBzxhAmZ,FgYMycixNc,Dumbbell Pullover,5,9.071858188712795,fake_id_851
2021-03-22,QnddJW8SgX,qfkBJ4A5eQ,jMsa3D2x9l,Dead Bug,8,0.0,fake_id_877
2021-08-12,K8QeunCRvQ,Gx6Z2fevPD,NImXEQeVq3,Incline Dumbbell Row,6,17.5,fake_id_879
2021-10-28,zvQsqNkUXz,9VAkz3bNl4,v3bsFBOAzu,Decline Push Up,2,0.0,fake_id_852
2021-03-13,9LGeyp7Qts,nNMm3ywt6H,MGlIH7Lvr6,Pike Push Up,6,0.0,fake_id_843
2021-12-05,fdMOS35nET,nNMm3ywt6H,6LP9Fmj6yI,Pike Push Up,11,0.0,fake_id_853
2021-07-23,T9EYGuksq8,243X43p1XP,VVwe8jeGdb,Seated Leg Curl,10,68.03893641534596,fake_id_850
2021-10-08,X7JIcjCCyX,AF7Qq7XK2r,rRdn8vxN3H,Air Squats,8,0.0,fake_id_862
2021-01-26,DdGyxPQkie,HggeHLeipS,3qgHoV2ArS,Cable Double Bicep Curl,10,15.87575183024739,fake_id_866
2021-12-25,2dYhFAv6Fv,G1mxtZtEs5,KGCPQkdhZ4,Back Squat,6,85.0,fake_id_858
2021-06-25,D5oIOUYpoR,HpJxPvuCBP,aFx6bFqhHX,Dumbbell Clean,6,9.071858188712795,fake_id_847
2021-02-05,SgDOtBFDo6,UThEK7cf4f,YndjcLVqHO,Machine Fly,12,65.77097186816776,fake_id_903
2021-06-03,Mn7jnyk7GY,QFhUumXlvb,JyAr9tDpmq,Reverse Grip Barbell Bent Over Row,10,24.947610018960187,fake_id_842
2021-10-19,8Twp3fzeTx,xPS7RzoOGm,Nh1YTQdhoz,Bent Over Barbell Row,6,45.0,fake_id_837
2021-02-15,7aQpKOISrk,EAjKaB5zWy,q6trHJ60IM,Dumbbell Kickbacks,13,10.205840462301895,fake_id_893
2021-07-01,kRCXzIwC3Q,G1mxtZtEs5,sozyPAzqeF,Back Squat,10,83.91468824559335,fake_id_835
2021-05-22,fGzYhBa4GE,EAjKaB5zWy,MBOc09NZB3,Dumbbell Kickbacks,15,11.339822735890994,fake_id_836
2021-03-04,0R3bjrKyT8,djuvlRHUvb,7pZfFuVaeS,Dumbbell Rear Delt Raise,5,12.5,fake_id_858
2021-06-15,A0VVYrGNH3,06kzIMnTzR,j5XVjpEjBz,Oblique Crunch,13,0.0,fake_id_836
2021-12-30,oqwCCLWHrY,pM3aRwuufC,CFZLCb4fah,Stability Ball Hyperextension,12,0.0,fake_id_839
2021-05-04,RaItIivzFK,otjt26R0oL,oDU9e1XCWB,Barbell Shoulder Press,4,40.82336184920758,fake_id_852
2021-08-28,4MTtu5uQky,N6zu9IJNBz,8ahZEWZ9Ub,Leg Raise,15,20.41168092460379,fake_id_846
2021-02-14,zSGKu3j3fa,58REE5sJU1,c4ER6T7G6L,Russian Twist,20,0.0,fake_id_888
2021-02-16,sAldMF5T2F,G1mxtZtEs5,VXQyF7YSnQ,Back Squat,8,90.71858188712795,fake_id_856
2021-02-12,EwxOD3hh7I,3GvUTFN8up,cqfHBbcUPN,Calf Raise,15,22.67964547178199,fake_id_881
2021-05-20,MxebSJJCPh,DdtF1OFcuQ,zkW2hAZM4P,Tricep Push Up,7,0.0,fake_id_882
2021-02-28,FY6KKFkPVs,DhkjvJNsNR,8Jnkma88DF,Sit Up,9,0.0,fake_id_853
2021-05-16,tbfAkUm9kr,pM3aRwuufC,kYKAtiAAte,Stability Ball Hyperextension,21,0.0,fake_id_847
2021-12-24,tSmQdf2z14,qfkBJ4A5eQ,vxIPvpCOMY,Dead Bug,17,0.0,fake_id_838
2021-09-10,ZuuFtpzRM8,BN1DjSE1Zi,7GNxKkYAME,Romanian Deadlift,10,30.0,fake_id_868
2021-08-23,DyaU0g1MmU,9VAkz3bNl4,dcs6pDwzZn,Decline Push Up,10,0.0,fake_id_863
2021-12-16,sZ8nn6pulU,O0VUqHDOIO,F5RR6S8WEK,TRX Swimmer Pull,24,0.0,fake_id_877
2021-06-25,wBmYB2hm14,fxXbcxfkLt,UiQuv6nkXM,Exercise Ball Crunch,20,0.0,fake_id_835
2021-04-27,4AinLk6pI0,9fptvki4pW,vnmPJR96i0,Barbell Hip Thrust,10,61.235042773811365,fake_id_841
2021-09-28,GW2v8thDC0,xPS7RzoOGm,fCV5vf6snl,Bent Over Barbell Row,12,40.0,fake_id_885
2021-06-18,SU1fHeazi5,vWKV6qv8Pv,921Zh0i0jA,Clean and Jerk,2,80.0,fake_id_849
2021-03-17,IKzVWBtdeA,y2Gg0PEzd8,Vlp6EFbbIn,Preacher Curl,22,22.67964547178199,fake_id_836
2021-10-17,k6DgMhWtqI,BTmBzxhAmZ,AuG3XX6S9E,Dumbbell Pullover,14,11.339822735890994,fake_id_853
2021-04-29,qZbMH2rfW0,G1mxtZtEs5,GpKDJZYK2F,Back Squat,10,74.84283005688056,fake_id_901
2021-04-20,RCWktyFXbs,3GvUTFN8up,dQR7SM7VsA,Calf Raise,15,6.8038936415345965,fake_id_872
2021-04-26,mUHlO7Gwzn,w5njIJMJHb,W5Sqdaj8c2,Kettlebell Upright Row,8,19.958088015168148,fake_id_838
2021-05-10,T7OgwKm6iv,KVt5QRq9Hx,5XKC6vx2Mf,Side Laterals to Front Raise,13,3.628743275485118,fake_id_872
2021-10-27,wz1tuDhgpQ,nNMm3ywt6H,x0tGIxOOjC,Pike Push Up,9,0.0,fake_id_857
2021-12-30,oqwCCLWHrY,aIzmfLklht,4Zj7E0aZwP,Dumbbell Step Up,10,13.607787283069193,fake_id_839
2021-10-22,r2HJNZh1ee,zJlvUiMLou,T4JK4qCxm2,Barbell Incline Bench Press,3,54.43114913227677,fake_id_847
2021-07-14,FlRcmnfrWM,7wof3tzAVY,RfRjdTPvNH,Smith Machine Stiff-Legged Deadlift,8,50.0,fake_id_837
2021-04-23,wJt3uKb0yx,xPS7RzoOGm,cCpJX6PBTb,Bent Over Barbell Row,10,45.35929094356398,fake_id_852
2021-10-21,usyaJ8AmAZ,6wga8VycHO,bLMvtMDUEw,Clean Deadlift,15,27.215574566138386,fake_id_864
2021-10-10,QGsRzmlCRr,r4bOO0fDTv,jaSCXqWJK3,Plank,0,0.0,fake_id_865
2021-10-27,DmmHffDF5q,otjt26R0oL,T7Nqil8fo2,Barbell Shoulder Press,9,37.5,fake_id_858
2021-09-29,gtCpE27rhI,k3yxx2a6oz,g2AA3wIi61,Seated Machine Calf Press,12,40.82336184920758,fake_id_887
2021-05-22,fGzYhBa4GE,WoEeZr6Uwx,IMePXBTwGj,Single Arm Lat Pulldown,15,9.071858188712795,fake_id_836
2021-06-09,HSSsOAEy23,N6zu9IJNBz,Uq0OWPjNCP,Leg Raise,10,4.535929094356398,fake_id_846
2021-06-12,QzaGXjqIBi,oDI8CKhqJi,xBenKeRDu5,Single Arm Preacher Curl,13,7.937875915123695,fake_id_842
2021-09-08,BkqEKMjdub,N6zu9IJNBz,xxCy8axfZl,Leg Raise,15,4.535929094356398,fake_id_846
2021-05-30,PN1LvBBya7,BN1DjSE1Zi,3Kyxg6dmWV,Romanian Deadlift,12,52.16318458509857,fake_id_834
2021-03-14,npb3FGF5DE,EAjKaB5zWy,4nHXuwslPz,Dumbbell Kickbacks,8,14.741769556658292,fake_id_835
2021-10-22,cGz0nPNabD,Gx6Z2fevPD,MfH5FVr7SH,Incline Dumbbell Row,8,13.607787283069193,fake_id_842
2021-06-19,7XNuQFExwM,9VAkz3bNl4,XNPaEihp7c,Decline Push Up,10,0.0,fake_id_883
2021-03-18,0ml6auHN03,s5tzCNPRXw,xOpt9oeHof,Lunge Jump,10,0.0,fake_id_858
2021-04-13,F3lucaHTWX,243X43p1XP,hXdeRqfYXU,Seated Leg Curl,8,47.62725549074217,fake_id_866
2021-04-22,D6Bj7gq2Ot,s5tzCNPRXw,Do2XEDv4xt,Lunge Jump,7,0.0,fake_id_862
2021-02-09,hBzbh7wxIY,DdtF1OFcuQ,WKXESgQLnk,Tricep Push Up,7,0.0,fake_id_877
2021-02-12,GvXBU3coXw,qfkBJ4A5eQ,1637ziMIn0,Dead Bug,8,0.0,fake_id_854
2021-01-11,4BSvl6BV24,qfkBJ4A5eQ,aOBL4o07uJ,Dead Bug,8,0.0,fake_id_877
2021-01-27,Dl2UH2NF2q,uHBREgyju0,23FYbqB0Zc,Step Up,30,0.0,fake_id_846
2021-07-15,p9t2aVFf3I,G1mxtZtEs5,LDIMBkqFtO,Back Squat,6,52.16318458509857,fake_id_896
2021-05-12,BJGevYtyUb,xPS7RzoOGm,UD54vt3VzU,Bent Over Barbell Row,6,52.16318458509857,fake_id_835
2021-06-21,EcTMTJGd4B,DdtF1OFcuQ,F7A0gkPAyA,Tricep Push Up,10,0.0,fake_id_844
2021-04-12,eq1OleiTzR,UQBXLgsfXN,jlfizF05KJ,Dumbbell Shrug,11,9.071858188712795,fake_id_848
2021-07-06,p4JPDmSZoO,58REE5sJU1,1zntgGHi4Y,Russian Twist,22,10.0,fake_id_879
2021-08-12,DEPWNxL7fZ,erjFOF21dc,tDIpBawm5d,Reverse Barbell Curl,5,16.0,fake_id_868
2021-02-10,oi34dvvELw,58REE5sJU1,Cy6gzO8IxW,Russian Twist,15,3.4019468207672983,fake_id_848
2021-12-14,JOm07MfD1N,3GvUTFN8up,v89Zmc6ocI,Calf Raise,12,18.14371637742559,fake_id_860
2022-01-01,hLw22Hq1vA,otjt26R0oL,c6QuISotyv,Barbell Shoulder Press,4,45.0,fake_id_858
2021-01-12,kCFlbZQbJI,G1mxtZtEs5,HWLWcEH4fk,Back Squat,6,74.84283005688056,fake_id_905
2021-11-08,m7KiVmb4Lr,DhkjvJNsNR,ABZEXPdILr,Sit Up,20,12.0,fake_id_858
2021-04-14,lVoqhGPsTp,xPS7RzoOGm,qmoxJA74FB,Bent Over Barbell Row,7,45.35929094356398,fake_id_871
2021-07-10,QNy3a2hYxv,dFycDkJyHe,ABb9ZBGIeK,Dumbbell Shoulder Raise,5,7.0,fake_id_868
2021-03-23,ZozPI1KXjO,KVt5QRq9Hx,Iye7MsX3jb,Side Laterals to Front Raise,15,2.267964547178199,fake_id_861
2021-02-25,CHXgALZZn4,qfkBJ4A5eQ,1iEfThuHuF,Dead Bug,10,0.0,fake_id_849
